,,,,,,,,,
,Дата,Заказчик,Город,Регион,Категория,Товар,Цена за штуку,Количество,Выручка
,3/3/2021,foodbite,Берлин,Восток,Специи,Черный перец,"0,59",587,"346,33"
,3/3/2021,Gold Food,Берлин,Восток,Напитки,Черный чай,"0,99",798,"790,02"
,3/3/2021,Organica,Бремен,Север,Специи,Базилик,"0,7",18,"12,6"
,3/3/2021,Organica,Бремен,Север,Сыры,Моцарелла,"0,59",93,"54,87"
,3/3/2021,Organica,Бремен,Север,Сухофрукты,Сушеные яблоки,"1,09",33,"35,97"
,3/3/2021,Sweetables,Гамбург,Север,Крупы,Рис,"0,96",464,"445,44"
,3/3/2021,NutriFix,Гамбург,Север,Масла,Сливочное масло,"1,5",344,516
,3/3/2021,Go Bio,Кёльн,Запад,Сухофрукты,Курага,"1,19",60,"71,4"
,3/3/2021,Go Bio,Кёльн,Запад,Крупы,Гречка,"1,4",89,"124,6"
,3/3/2021,Gold Food,Бремен,Север,Специи,Черный перец,"0,59",35,"20,65"
,3/3/2021,NutriFix,Бремен,Север,Сыры,Филадельфия ,"0,89",55,"48,95"
,3/3/2021,Cooking Corner,Штутгарт,Юг,Консервы,Говядина тушеная,"1,19",122,"145,18"
,3/3/2021,foodbite,Штутгарт,Юг,Сухофрукты,Курага,"1,19",174,"207,06"
,3/3/2021,foodbite,Штутгарт,Юг,Сладости,Мармелад,"0,6",160,96
,3/3/2021,Sweetables,Дрезден,Восток,Специи,Кориандр,"0,65",7,"4,55"
,3/3/2021,Sweetables,Дрезден,Восток,Сухофрукты,Сушеные яблоки,"1,09",34,"37,06"
,3/3/2021,Organica,Дрезден,Восток,Масла,Оливковое масло,"1,7",16,"27,2"
,3/3/2021,Organica,Берлин,Восток,Крупы,Перловка,"1,2",530,636
,3/3/2021,Organica,Гамбург,Север,Специи,Кориандр,"0,65",28,"18,2"
,3/3/2021,foodbite,Кёльн,Запад,Сладости,Зефир,"0,65",110,"71,5"
,3/4/2021,foodbite,Штутгарт,Юг,Масла,Оливковое масло,"1,7",172,"292,4"
,3/4/2021,foodbite,Штутгарт,Юг,Сладости,Зефир,"0,65",138,"89,7"
,3/4/2021,Organica,Дрезден,Восток,Сладости,Мармелад,"0,6",34,"20,4"
,3/4/2021,Cooking Corner,Кёльн,Запад,Сладости,Шоколад,"0,55",410,"225,5"
,3/4/2021,Cooking Corner,Берлин,Восток,Консервы,Шпроты,"1,15",162,"186,3"
,3/4/2021,foodbite,Берлин,Восток,Крупы,Перловка,"1,2",1177,"1412,4"
,3/4/2021,Gold Food,Берлин,Восток,Масла,Подсолнечное масло,"1,19",512,"609,28"
,3/4/2021,Sweetables,Франкфурт,Запад,Специи,Кориандр,"0,65",16,"10,4"
,3/4/2021,Sweetables,Франкфурт,Запад,Напитки,Черный чай,"0,99",82,"81,18"
,3/4/2021,mymeal,Бремен,Север,Масла,Сливочное масло,"1,5",180,270
,3/4/2021,Sweetables,Гамбург,Север,Крупы,Рис,"0,96",431,"413,76"
,3/4/2021,Organica,Кёльн,Запад,Крупы,Гречка,"1,4",123,"172,2"
,3/4/2021,Go Bio,Кёльн,Запад,Крупы,Рис,"0,96",197,"189,12"
,3/4/2021,foodbite,Дрезден,Восток,Сыры,Моцарелла,"0,59",107,"63,13"
,3/4/2021,foodbite,Дрезден,Восток,Крупы,Рис,"0,96",160,"153,6"
,3/4/2021,Organica,Гамбург,Север,Консервы,Килька в томате,"0,89",160,"142,4"
,3/4/2021,mymeal,Мюнхен,Юг,Сыры,Филадельфия ,"0,89",131,"116,59"
,3/4/2021,mymeal,Мюнхен,Юг,Консервы,Килька в томате,"0,89",121,"107,69"
,3/4/2021,mymeal,Мюнхен,Юг,Крупы,Перловка,"1,2",378,"453,6"
,3/4/2021,NutriFix,Мюнхен,Юг,Сладости,Шоколад,"0,55",494,"271,7"
,3/4/2021,Organica,Мюнхен,Юг,Крупы,Перловка,"1,2",153,"183,6"
,3/4/2021,foodbite,Кёльн,Запад,Специи,Черный перец,"0,59",439,"259,01"
,3/4/2021,foodbite,Кёльн,Запад,Консервы,Шпроты,"1,15",74,"85,1"
,3/5/2021,Sweetables,Дрезден,Восток,Крупы,Перловка,"1,2",85,102
,3/5/2021,Sweetables,Дрезден,Восток,Крупы,Гречка,"1,4",60,84
,3/5/2021,Organica,Дрезден,Восток,Специи,Кориандр,"0,65",6,"3,9"
,3/5/2021,Cooking Corner,Берлин,Восток,Сыры,Филадельфия ,"0,89",606,"539,34"
,3/5/2021,Cooking Corner,Кёльн,Запад,Сухофрукты,Курага,"1,19",98,"116,62"
,3/5/2021,mymeal,Франкфурт,Запад,Специи,Кориандр,"0,65",11,"7,15"
,3/5/2021,foodbite,Берлин,Восток,Консервы,Килька в томате,"0,89",370,"329,3"
,3/5/2021,Cooking Corner,Гамбург,Север,Сладости,Мармелад,"0,6",297,"178,2"
,3/5/2021,Cooking Corner,Гамбург,Север,Сыры,Филадельфия ,"0,89",349,"310,61"
,3/5/2021,Cooking Corner,Гамбург,Север,Специи,Кориандр,"0,65",84,"54,6"
,3/5/2021,Sweetables,Франкфурт,Запад,Напитки,Зеленый чай,"0,95",69,"65,55"
,3/5/2021,mymeal,Бремен,Север,Специи,Кориандр,"0,65",17,"11,05"
,3/5/2021,mymeal,Бремен,Север,Консервы,Говядина тушеная,"1,19",14,"16,66"
,3/5/2021,Organica,Штутгарт,Юг,Специи,Кориандр,"0,65",28,"18,2"
,3/5/2021,Organica,Штутгарт,Юг,Специи,Черный перец,"0,59",278,"164,02"
,3/5/2021,Go Bio,Бремен,Север,Сыры,Моцарелла,"0,59",91,"53,69"
,3/5/2021,Cooking Corner,Дрезден,Восток,Напитки,Черный чай,"0,99",63,"62,37"
,3/5/2021,foodbite,Дрезден,Восток,Сладости,Шоколад,"0,55",146,"80,3"
,3/5/2021,Organica,Гамбург,Север,Сладости,Шоколад,"0,55",268,"147,4"
,3/5/2021,mymeal,Кёльн,Запад,Сладости,Мармелад,"0,6",136,"81,6"
,3/6/2021,Sweetables,Дрезден,Восток,Крупы,Гречка,"1,4",44,"61,6"
,3/6/2021,mymeal,Франкфурт,Запад,Напитки,Кофе,"5,5",32,176
,3/6/2021,NutriFix,Гамбург,Север,Специи,Базилик,"0,7",53,"37,1"
,3/6/2021,Gold Food,Бремен,Север,Сладости,Зефир,"0,65",26,"16,9"
,3/6/2021,Gold Food,Бремен,Север,Сухофрукты,Сушеные яблоки,"1,09",44,"47,96"
,3/6/2021,Gold Food,Штутгарт,Юг,Сухофрукты,Изюм,"0,99",76,"75,24"
,3/6/2021,Gold Food,Штутгарт,Юг,Сладости,Шоколад,"0,55",216,"118,8"
,3/6/2021,Go Bio,Бремен,Север,Сухофрукты,Изюм,"0,99",40,"39,6"
,3/6/2021,NutriFix,Дрезден,Восток,Масла,Оливковое масло,"1,7",28,"47,6"
,3/6/2021,foodbite,Гамбург,Север,Крупы,Гречка,"1,4",408,"571,2"
,3/6/2021,mymeal,Гамбург,Север,Масла,Оливковое масло,"1,7",176,"299,2"
,3/6/2021,Cooking Corner,Кёльн,Запад,Консервы,Килька в томате,"0,89",144,"128,16"
,3/7/2021,mymeal,Берлин,Восток,Консервы,Килька в томате,"0,89",299,"266,11"
,3/7/2021,mymeal,Франкфурт,Запад,Сыры,Моцарелла,"0,59",131,"77,29"
,3/7/2021,mymeal,Штутгарт,Юг,Сладости,Мармелад,"0,6",116,"69,6"
,3/7/2021,NutriFix,Гамбург,Север,Консервы,Килька в томате,"0,89",147,"130,83"
,3/7/2021,mymeal,Франкфурт,Запад,Сухофрукты,Сушеные яблоки,"1,09",35,"38,15"
,3/7/2021,Gold Food,Бремен,Север,Сыры,Гауда,"1,59",163,"259,17"
,3/7/2021,Cooking Corner,Мюнхен,Юг,Специи,Черный перец,"0,59",655,"386,45"
,3/7/2021,foodbite,Гамбург,Север,Сухофрукты,Изюм,"0,99",246,"243,54"
,3/7/2021,foodbite,Гамбург,Север,Сухофрукты,Сушеные яблоки,"1,09",198,"215,82"
,3/8/2021,Organica,Мюнхен,Юг,Напитки,Зеленый чай,"0,95",111,"105,45"
,3/8/2021,Organica,Мюнхен,Юг,Сладости,Мармелад,"0,6",139,"83,4"
,3/8/2021,Gold Food,Франкфурт,Запад,Масла,Оливковое масло,"1,7",40,68
,3/8/2021,Go Bio,Франкфурт,Запад,Сухофрукты,Изюм,"0,99",43,"42,57"
,3/8/2021,Go Bio,Франкфурт,Запад,Специи,Базилик,"0,7",14,"9,8"
,3/8/2021,mymeal,Штутгарт,Юг,Масла,Сливочное масло,"1,5",360,540
,3/8/2021,foodbite,Франкфурт,Запад,Консервы,Говядина тушеная,"1,19",49,"58,31"
,3/8/2021,mymeal,Франкфурт,Запад,Сухофрукты,Курага,"1,19",37,"44,03"
,3/8/2021,mymeal,Франкфурт,Запад,Сладости,Шоколад,"0,55",177,"97,35"
,3/8/2021,Sweetables,Мюнхен,Юг,Напитки,Черный чай,"0,99",334,"330,66"
,3/8/2021,Sweetables,Мюнхен,Юг,Крупы,Рис,"0,96",484,"464,64"
,3/8/2021,Cooking Corner,Франкфурт,Запад,Масла,Сливочное масло,"1,5",187,"280,5"
,3/8/2021,Sweetables,Кёльн,Запад,Сыры,Гауда,"1,59",318,"505,62"
,3/8/2021,Sweetables,Кёльн,Запад,Специи,Базилик,"0,7",60,42
,3/9/2021,Go Bio,Берлин,Восток,Напитки,Черный чай,"0,99",509,"503,91"
,3/9/2021,mymeal,Гамбург,Север,Крупы,Перловка,"1,2",295,354
,3/9/2021,Gold Food,Мюнхен,Юг,Специи,Черный перец,"0,59",223,"131,57"
,3/9/2021,Organica,Мюнхен,Юг,Сладости,Шоколад,"0,55",293,"161,15"
,3/9/2021,Gold Food,Франкфурт,Запад,Консервы,Шпроты,"1,15",34,"39,1"
,3/9/2021,Go Bio,Франкфурт,Запад,Сладости,Зефир,"0,65",20,13
,3/9/2021,mymeal,Штутгарт,Юг,Масла,Оливковое масло,"1,7",76,"129,2"
,3/9/2021,foodbite,Франкфурт,Запад,Масла,Подсолнечное масло,"1,19",255,"303,45"
,3/9/2021,Sweetables,Мюнхен,Юг,Крупы,Рис,"0,96",507,"486,72"
,3/9/2021,Cooking Corner,Франкфурт,Запад,Сухофрукты,Сушеные яблоки,"1,09",73,"79,57"
,3/9/2021,mymeal,Франкфурт,Запад,Крупы,Рис,"0,96",169,"162,24"
,3/9/2021,foodbite,Штутгарт,Юг,Сладости,Шоколад,"0,55",494,"271,7"
,3/9/2021,foodbite,Штутгарт,Юг,Специи,Черный перец,"0,59",454,"267,86"
,3/9/2021,mymeal,Штутгарт,Юг,Крупы,Рис,"0,96",478,"458,88"
,3/9/2021,mymeal,Штутгарт,Юг,Напитки,Черный чай,"0,99",260,"257,4"
,3/9/2021,Sweetables,Кёльн,Запад,Консервы,Килька в томате,"0,89",103,"91,67"
,3/9/2021,foodbite,Бремен,Север,Специи,Кориандр,"0,65",19,"12,35"
,3/9/2021,foodbite,Бремен,Север,Специи,Базилик,"0,7",33,"23,1"
,3/9/2021,Go Bio,Гамбург,Север,Сыры,Гауда,"1,59",423,"672,57"
,3/9/2021,mymeal,Франкфурт,Запад,Консервы,Шпроты,"1,15",34,"39,1"
,3/10/2021,mymeal,Гамбург,Север,Сухофрукты,Курага,"1,19",133,"158,27"
,3/10/2021,Organica,Гамбург,Север,Сладости,Зефир,"0,65",81,"52,65"
,3/10/2021,Gold Food,Франкфурт,Запад,Сладости,Зефир,"0,65",17,"11,05"
,3/10/2021,Cooking Corner,Штутгарт,Юг,Масла,Сливочное масло,"1,5",608,912
,3/10/2021,Gold Food,Штутгарт,Юг,Напитки,Зеленый чай,"0,95",216,"205,2"
,3/10/2021,NutriFix,Штутгарт,Юг,Сыры,Филадельфия ,"0,89",84,"74,76"
,3/10/2021,Organica,Гамбург,Север,Напитки,Черный чай,"0,99",193,"191,07"
,3/10/2021,Cooking Corner,Франкфурт,Запад,Сухофрукты,Изюм,"0,99",114,"112,86"
,3/10/2021,Cooking Corner,Франкфурт,Запад,Сладости,Шоколад,"0,55",333,"183,15"
,3/10/2021,foodbite,Франкфурт,Запад,Сыры,Моцарелла,"0,59",151,"89,09"
,3/10/2021,mymeal,Мюнхен,Юг,Сухофрукты,Изюм,"0,99",115,"113,85"
,3/10/2021,mymeal,Мюнхен,Юг,Крупы,Рис,"0,96",295,"283,2"
,3/10/2021,Cooking Corner,Франкфурт,Запад,Масла,Сливочное масло,"1,5",166,249
,3/10/2021,Gold Food,Франкфурт,Запад,Сыры,Гауда,"1,59",141,"224,19"
,3/10/2021,Gold Food,Франкфурт,Запад,Сухофрукты,Курага,"1,19",41,"48,79"
,3/10/2021,mymeal,Штутгарт,Юг,Консервы,Говядина тушеная,"1,19",40,"47,6"
,3/10/2021,Cooking Corner,Штутгарт,Юг,Сладости,Шоколад,"0,55",838,"460,9"
,3/10/2021,Cooking Corner,Штутгарт,Юг,Сладости,Зефир,"0,65",124,"80,6"
,3/10/2021,Cooking Corner,Штутгарт,Юг,Консервы,Говядина тушеная,"1,19",142,"168,98"
,3/10/2021,foodbite,Бремен,Север,Консервы,Шпроты,"1,15",40,46
,3/10/2021,mymeal,Бремен,Север,Масла,Сливочное масло,"1,5",134,201
,3/10/2021,Organica,Гамбург,Север,Специи,Кориандр,"0,65",29,"18,85"
,3/10/2021,Cooking Corner,Франкфурт,Запад,Сладости,Шоколад,"0,55",185,"101,75"
,3/10/2021,mymeal,Франкфурт,Запад,Сладости,Мармелад,"0,6",42,"25,2"
,3/11/2021,Organica,Гамбург,Север,Напитки,Зеленый чай,"0,95",158,"150,1"
,3/11/2021,foodbite,Штутгарт,Юг,Крупы,Рис,"0,96",740,"710,4"
,3/11/2021,NutriFix,Штутгарт,Юг,Консервы,Говядина тушеная,"1,19",56,"66,64"
,3/11/2021,NutriFix,Штутгарт,Юг,Напитки,Зеленый чай,"0,95",322,"305,9"
,3/11/2021,Organica,Гамбург,Север,Напитки,Кофе,"5,5",53,"291,5"
,3/11/2021,Cooking Corner,Франкфурт,Запад,Консервы,Шпроты,"1,15",90,"103,5"
,3/11/2021,Go Bio,Гамбург,Север,Сухофрукты,Курага,"1,19",76,"90,44"
,3/11/2021,Go Bio,Кёльн,Запад,Сухофрукты,Сушеные яблоки,"1,09",67,"73,03"
,3/11/2021,mymeal,Бремен,Север,Крупы,Гречка,"1,4",62,"86,8"
,3/11/2021,Gold Food,Бремен,Север,Напитки,Кофе,"5,5",26,143
,3/11/2021,NutriFix,Бремен,Север,Сыры,Филадельфия ,"0,89",50,"44,5"
,3/11/2021,NutriFix,Бремен,Север,Сыры,Моцарелла,"0,59",121,"71,39"
,3/11/2021,Go Bio,Бремен,Север,Сыры,Моцарелла,"0,59",95,"56,05"
,3/11/2021,NutriFix,Гамбург,Север,Сладости,Шоколад,"0,55",340,187
,3/11/2021,Organica,Гамбург,Север,Крупы,Перловка,"1,2",190,228
,3/11/2021,foodbite,Мюнхен,Юг,Крупы,Гречка,"1,4",345,483
,3/11/2021,Organica,Бремен,Север,Сыры,Гауда,"1,59",95,"151,05"
,3/12/2021,Organica,Гамбург,Север,Крупы,Гречка,"1,4",195,273
,3/12/2021,Cooking Corner,Мюнхен,Юг,Сухофрукты,Сушеные яблоки,"1,09",217,"236,53"
,3/12/2021,Organica,Гамбург,Север,Консервы,Шпроты,"1,15",119,"136,85"
,3/12/2021,Go Bio,Франкфурт,Запад,Консервы,Килька в томате,"0,89",39,"34,71"
,3/12/2021,NutriFix,Берлин,Восток,Сухофрукты,Сушеные яблоки,"1,09",192,"209,28"
,3/12/2021,NutriFix,Берлин,Восток,Крупы,Гречка,"1,4",300,420
,3/12/2021,Gold Food,Гамбург,Север,Напитки,Зеленый чай,"0,95",171,"162,45"
,3/12/2021,Gold Food,Гамбург,Север,Сладости,Шоколад,"0,55",316,"173,8"
,3/12/2021,Go Bio,Кёльн,Запад,Напитки,Зеленый чай,"0,95",150,"142,5"
,3/12/2021,Cooking Corner,Франкфурт,Запад,Консервы,Говядина тушеная,"1,19",24,"28,56"
,3/12/2021,NutriFix,Франкфурт,Запад,Сладости,Мармелад,"0,6",34,"20,4"
